CustomerID,Total Purchase,Frequency,Recency,Cluster
14623.0,889.2499999999999,5,44,0
14624.0,225.84999999999997,2,30,0
14625.0,899.63,2,197,2
14626.0,2791.27,4,24,0
14628.0,671.9599999999999,2,36,0
14629.0,959.01,2,48,0
14631.0,1006.98,3,51,0
14632.0,114.56,1,263,2
14633.0,344.9000000000001,1,267,2
14636.0,609.8500000000001,2,269,2
14638.0,443.6,1,51,0
14639.0,2984.49,6,32,0
14640.0,2125.08,6,25,0
14641.0,110.46,1,22,0
14642.0,96.12,1,0,0
14643.0,693.81,2,171,2
14644.0,830.76,2,275,2
14645.0,597.0899999999999,2,98,0
14647.0,243.21999999999997,1,202,2
14649.0,1417.29,4,35,0
14651.0,654.5999999999999,2,5,0
14652.0,114.18,1,78,0
14653.0,1947.5499999999997,7,10,0
14655.0,1932.23,4,23,0
14656.0,291.05,2,170,2
14657.0,848.22,4,18,0
14658.0,247.14999999999998,2,118,0
14659.0,2529.93,9,79,0
14660.0,285.73999999999995,2,87,0
14661.0,107.95,1,27,0
14662.0,771.1700000000001,4,29,0
14664.0,637.8900000000001,2,20,0
14665.0,1835.6999999999998,5,31,0
14666.0,195.25,1,25,0
14667.0,9241.2,25,11,1
14669.0,1269.9900000000002,3,6,0
14670.0,411.53000000000003,2,251,2
14672.0,765.55,2,162,2
14673.0,1736.4,5,10,0
14675.0,604.7500000000001,1,17,0
14676.0,2548.2400000000002,6,79,0
14681.0,498.95,3,5,0
14682.0,52.0,2,202,2
14684.0,1236.2799999999997,5,26,0
14687.0,628.3799999999999,1,107,0
14688.0,5630.870000000001,21,3,1
14689.0,112.80000000000001,1,209,2
14690.0,371.7,2,33,0
14691.0,2114.33,5,35,0
14692.0,591.5500000000001,4,138,0
14693.0,172.9,1,265,2
14696.0,2078.95,7,2,0
14697.0,188.60999999999996,2,219,2
14698.0,1250.76,5,16,0
14699.0,109.13000000000001,1,96,0
14700.0,2235.2999999999997,3,152,0
14701.0,2549.37,9,11,0
14702.0,3292.1400000000003,17,19,1
14703.0,318.16999999999996,1,15,0
14704.0,1546.9099999999999,9,4,0
14705.0,179.0,1,199,2
14708.0,1126.37,3,125,0
14709.0,4921.040000000001,13,16,1
14710.0,606.13,4,15,0
14711.0,2868.7999999999997,11,11,1
14712.0,917.07,3,60,0
14713.0,2666.36,11,10,1
14714.0,160.19,1,25,0
14715.0,867.3800000000001,4,9,0
14716.0,329.67999999999995,2,43,0
14719.0,1602.13,5,11,0
14720.0,663.8100000000002,3,31,0
14722.0,187.92,1,148,2
14723.0,1158.3,6,11,0
14725.0,718.08,1,25,0
14727.0,268.58,1,68,0
14729.0,313.49000000000007,1,697,2
14730.0,2005.06,8,108,0
14731.0,380.02000000000004,3,35,0
14732.0,2702.49,8,1,0
14733.0,9585.91,12,17,1
14737.0,1164.55,3,181,2
14738.0,1314.45,7,5,0
14739.0,3902.2799999999997,7,20,1
14740.0,1448.2099999999998,3,197,2
14741.0,1400.3400000000001,6,12,0
14744.0,1099.98,7,17,0
14745.0,1220.2600000000002,5,113,0
14747.0,328.19999999999993,1,250,2
14748.0,1415.75,5,35,0
14752.0,389.63999999999993,1,44,0
14753.0,563.1499999999999,1,88,0
14754.0,638.05,2,45,0
14755.0,5010.280000000001,11,10,1
14756.0,738.9599999999998,1,15,0
14757.0,420.50000000000006,1,76,0
14758.0,1484.06,4,145,0
14759.0,1625.97,3,113,0
14760.0,89.2,1,298,2
14761.0,255.89999999999998,2,0,0
14762.0,300.52,1,264,2
14764.0,278.3,1,47,0
14765.0,254.11,3,59,0
14766.0,2473.37,6,66,0
14768.0,192.60000000000002,2,18,0
14769.0,10674.75,8,83,1
14770.0,876.42,2,233,2
14772.0,139.26,1,113,0
14775.0,1011.8999999999999,3,0,0
14776.0,2538.2999999999997,11,52,1
14778.0,730.8599999999999,2,246,2
14779.0,386.15,3,251,2
14780.0,447.68,2,55,0
14782.0,200.10000000000002,1,320,2
14784.0,289.99,2,27,0
14785.0,77.4,2,11,0
14788.0,679.4399999999998,2,27,0
14789.0,197.64000000000001,1,29,0
14790.0,745.0600000000001,4,2,0
14792.0,6.2,1,153,2
14793.0,228.99,1,22,0
14794.0,1319.91,7,10,0
14795.0,131.45,1,167,2
14796.0,8022.49,17,23,1
14798.0,173.74,3,53,0
14799.0,157.70000000000002,1,52,0
14800.0,4339.74,12,30,1
14801.0,193.13999999999996,1,91,0
14803.0,845.55,3,98,0
14804.0,353.27,1,332,2
14805.0,554.6500000000001,4,16,0
14806.0,193.39,1,76,0
14808.0,2741.17,8,40,0
14810.0,2087.88,11,41,1
14813.0,155.42999999999998,2,577,2
14815.0,778.5,2,274,2
14816.0,271.85,1,198,2
14817.0,1110.3400000000001,2,160,0
14818.0,657.8,3,74,0
14819.0,272.07,2,183,2
14820.0,507.28999999999996,4,22,0
14821.0,48.800000000000004,1,485,2
14823.0,321.42999999999995,3,4,0
14824.0,1127.7100000000003,4,11,0
14825.0,2226.9100000000003,12,16,1
14828.0,2139.76,3,162,0
14829.0,697.55,4,60,0
14830.0,197.13,1,54,0
14834.0,1720.3,6,0,0
14836.0,102.44999999999999,3,11,0
14837.0,1649.5000000000002,4,31,0
14840.0,62.85,1,268,2
14841.0,3295.7599999999998,6,30,0
14842.0,2824.6899999999996,4,44,0
14844.0,3189.8100000000004,4,6,0
14847.0,309.4,1,149,2
14849.0,7930.54,25,2,1
14850.0,325.75,1,342,2
14851.0,511.3499999999999,2,24,0
14852.0,2836.69,6,0,0
14853.0,475.79999999999995,2,5,0
14854.0,2759.8300000000004,7,68,0
14855.0,645.65,2,2,0
14856.0,1311.38,3,57,0
14857.0,1173.12,2,30,0
14859.0,1353.74,4,13,0
14860.0,170.32,1,20,0
14861.0,125.79000000000002,1,53,0
14862.0,841.2,2,26,0
14863.0,266.76,1,60,0
14865.0,52.2,2,301,2
14866.0,14389.900000000001,12,11,1
14867.0,710.28,3,157,0
14868.0,2953.59,8,22,0
14869.0,725.7,2,104,0
14870.0,327.24999999999994,1,262,2
14871.0,522.38,4,179,2
14873.0,519.6800000000001,1,211,2
14875.0,1465.3199999999997,2,108,0
14878.0,1485.5400000000002,9,4,0
14880.0,706.1900000000002,3,78,0
14881.0,255.4,1,20,0
14882.0,589.7,2,27,0
14883.0,761.5899999999999,6,5,0
14885.0,765.3199999999999,1,132,0
14886.0,364.79999999999995,1,340,2
14887.0,1862.0,1,80,0
14888.0,369.2,1,208,2
14889.0,135.9,1,162,2
14890.0,125.65,1,254,2
14891.0,554.38,2,148,0
14893.0,1237.8500000000001,2,10,0
14894.0,655.7499999999999,1,86,0
14895.0,11138.71,20,41,1
14896.0,468.77000000000004,2,205,2
14897.0,1366.38,4,1,0
14898.0,1303.52,6,24,0
14901.0,1421.29,9,1,0
14902.0,332.66,1,26,0
14903.0,2810.63,5,22,0
14904.0,1025.44,2,26,0
14905.0,616.15,2,217,2
14907.0,3501.1000000000004,7,29,0
14908.0,277.79999999999995,1,75,0
14910.0,434.35,4,26,0
14912.0,867.85,2,17,0
14913.0,1227.43,4,37,0
14915.0,307.48,2,92,0
14916.0,1268.98,4,71,0
14918.0,1610.1499999999996,2,116,0
14920.0,977.77,2,35,0
14921.0,1316.0700000000002,2,90,0
14923.0,749.1,1,51,0
14924.0,310.05,1,128,0
14929.0,223.88,1,151,2
14930.0,2372.8599999999997,3,68,0
14931.0,1257.68,5,23,0
14932.0,363.53,1,454,2
14934.0,1890.94,2,82,0
14935.0,1784.71,1,298,2
14936.0,8137.020000000001,8,98,1
14937.0,1621.88,3,57,0
14944.0,5900.25,12,60,1
14946.0,100.9,1,15,0
14947.0,290.82000000000005,2,73,0
14948.0,1101.97,6,24,0
14950.0,371.2,1,20,0
14951.0,311.69000000000005,1,80,0
14952.0,8099.489999999999,11,1,1
14953.0,289.82000000000005,1,26,0
14954.0,336.16999999999996,1,13,0
14957.0,58.49,1,253,2
14958.0,499.68,3,128,0
14959.0,695.4199999999998,4,110,0
14960.0,221.26999999999998,2,172,2
14961.0,7044.68,9,11,1
14962.0,126.70000000000002,1,271,2
14963.0,1487.8,5,10,0
14964.0,206.21,1,189,2
14965.0,599.0,2,245,2
14966.0,191.32,1,15,0
14967.0,463.8,1,50,0
14968.0,147.59000000000003,1,90,0
14970.0,1592.06,4,138,0
14971.0,1116.5700000000002,3,44,0
14972.0,114.77,1,277,2
14973.0,1314.4499999999998,3,108,0
14974.0,114.39,1,302,2
14975.0,279.94,1,58,0
14976.0,790.86,7,58,0
14978.0,1931.42,5,73,0
14981.0,102.12,1,159,2
14984.0,213.27,2,4,0
14985.0,296.75,2,199,2
14987.0,326.4,2,16,0
14988.0,334.53999999999996,1,5,0
14995.0,233.23000000000002,2,251,2
14997.0,546.2,3,1,0
14998.0,429.87,2,6,0
15000.0,490.52000000000004,1,48,0
15002.0,1641.7599999999998,4,116,0
15004.0,1246.3200000000002,1,148,0
15005.0,6316.57,28,16,1
15006.0,502.09000000000003,1,52,0
15007.0,156.91000000000003,1,278,2
15009.0,1261.78,3,13,0
15010.0,308.94,1,243,2
15012.0,423.04,2,54,0
15014.0,260.17,2,43,0
15016.0,170.04,1,173,2
15017.0,125.58000000000001,1,182,2
15018.0,496.21,3,333,2
15019.0,265.99999999999994,1,267,2
15021.0,1914.8200000000002,9,27,0
15022.0,905.0400000000001,4,12,0
15023.0,6802.76,11,40,1
15024.0,1661.33,10,10,0
15025.0,377.01,1,182,2
15026.0,469.0,3,81,0
15027.0,1066.15,4,90,0
15028.0,627.1300000000001,4,43,0
15030.0,518.28,2,72,0
15031.0,668.1400000000001,4,89,0
15032.0,4959.1,3,257,2
15033.0,2586.67,10,26,1
15034.0,4308.610000000001,8,16,1
15035.0,252.73000000000002,1,31,0
15036.0,465.5499999999999,3,73,0
15038.0,705.49,6,0,0
15041.0,180.35000000000002,1,171,2
15042.0,135.93,1,200,2
15043.0,537.0,1,121,0
15044.0,7700.23,17,6,1
15045.0,735.6600000000001,2,33,0
15046.0,5213.7699999999995,15,10,1
15047.0,343.61999999999995,1,270,2
15048.0,384.05,4,117,0
15049.0,121.17000000000002,1,37,0
15050.0,1782.09,3,26,0
15051.0,1391.6100000000001,3,3,0
15052.0,215.78,1,320,2
15053.0,697.7900000000001,3,186,2
15054.0,302.1,2,13,0
15057.0,1489.5,2,98,0
15058.0,2124.9900000000002,11,26,1
15059.0,1337.7199999999998,9,41,0
15060.0,303.09000000000003,4,10,0
15062.0,987.86,4,72,0
15063.0,370.79999999999995,1,66,0
15065.0,3158.13,4,165,0
15066.0,893.59,1,54,0
15067.0,1744.76,3,79,0
15068.0,553.36,2,47,0
15069.0,1109.5300000000002,1,180,2
15070.0,106.2,1,666,2
15071.0,982.07,2,98,0
15073.0,1043.4099999999999,3,10,0
15074.0,748.87,1,106,0
15075.0,773.03,1,78,0
15076.0,880.8499999999999,1,173,2
15079.0,895.61,4,35,0
15081.0,504.79999999999995,5,23,0
15083.0,88.19999999999999,1,257,2
15087.0,306.94,1,282,2
15088.0,1160.0699999999997,2,22,0
15089.0,2420.84,6,11,0
15090.0,381.32,1,252,2
15091.0,480.71,1,275,2
15092.0,457.80999999999995,2,127,0
15093.0,4597.0199999999995,6,19,1
15095.0,1370.6,4,104,0
15096.0,219.39,1,43,0
15097.0,248.07999999999998,1,212,2
15099.0,410.48,1,85,0
15100.0,876.0,3,70,0
15101.0,317.53,2,332,2
15103.0,703.3599999999999,2,87,0
15104.0,1027.44,2,197,2
15105.0,2298.9300000000003,7,19,0
15106.0,1422.52,5,5,0
15107.0,319.5,6,39,0
15108.0,1300.25,4,142,0
15109.0,484.9500000000001,1,128,0
15110.0,996.1,4,24,0
15111.0,1567.4799999999998,3,60,0
15113.0,3609.3299999999995,3,10,0
15114.0,2760.5599999999995,10,38,1
15115.0,340.11,1,19,0
15116.0,1352.75,4,18,0
15117.0,1551.7800000000002,5,15,0
15118.0,244.8,1,135,0
15119.0,266.4,1,128,0
15120.0,358.8199999999999,1,134,0
15121.0,457.72,2,51,0
15122.0,1633.7799999999997,3,115,0
15123.0,2199.3100000000004,2,207,2
15124.0,184.19000000000003,2,23,0
15125.0,11528.480000000001,15,26,1
15127.0,406.53000000000003,1,214,2
15128.0,1471.0,4,61,0
15129.0,3447.4,11,51,1
15130.0,330.11000000000007,1,170,2
15132.0,977.93,5,19,0
15133.0,982.4199999999998,3,38,0
15134.0,1387.99,8,15,0
15135.0,139.04999999999998,1,239,2
15136.0,1286.7000000000003,4,23,0
15139.0,178.96,2,162,2
15140.0,2354.25,7,53,0
15142.0,498.74000000000007,1,47,0
15143.0,259.45,1,226,2
15144.0,6580.4400000000005,17,0,1
15145.0,1194.7300000000002,4,44,0
15146.0,1327.16,2,165,2
15147.0,623.5,1,241,2
15148.0,301.29,1,11,0
15149.0,520.8,1,134,0
15150.0,5314.469999999999,10,18,1
15152.0,4745.6900000000005,13,10,1
15153.0,329.25,1,121,0
15154.0,296.42,1,76,0
15156.0,961.4899999999999,3,119,0
15157.0,1936.0700000000004,3,125,0
15158.0,401.4000000000001,1,46,0
15160.0,158.16000000000003,1,358,2
15163.0,304.4699999999999,2,19,0
15164.0,843.0499999999998,3,209,2
15165.0,487.75,1,697,2
15167.0,163.00000000000003,1,321,2
15168.0,106.56,1,26,0
15171.0,1289.5,1,9,0
15172.0,1624.05,5,71,0
15174.0,135.75,1,323,2
15175.0,224.14000000000004,1,72,0
15178.0,40.5,1,261,2
15179.0,2206.9500000000003,5,19,0
15180.0,87.5,1,516,2
15181.0,689.48,3,176,2
15182.0,622.8499999999998,2,125,0
15184.0,406.76,2,60,0
15185.0,310.62,1,71,0
15186.0,411.41,2,15,0
15187.0,4777.180000000001,16,16,1
15192.0,1044.3200000000002,3,2,0
15193.0,499.31999999999994,1,61,0
15194.0,7616.530000000001,15,78,1
15195.0,3861.0,1,151,0
15197.0,1079.6100000000001,3,11,0
15198.0,193.64,2,123,0
15199.0,1268.6999999999998,4,30,0
15201.0,1236.54,5,88,0
15203.0,1827.8,6,26,0
15204.0,316.58,1,358,2
15205.0,653.24,2,85,0
15206.0,420.3,4,11,0
15208.0,870.12,5,119,0
15210.0,331.18,1,226,2
15211.0,894.41,2,61,0
15212.0,101.79999999999998,1,6,0
15213.0,328.35,2,319,2
15214.0,1661.44,8,11,0
15215.0,734.9399999999999,3,47,0
15216.0,96.6,1,88,0
15218.0,5756.89,11,11,1
15219.0,305.75,1,177,2
15220.0,1778.9599999999996,6,52,0
15221.0,403.25,1,485,2
15222.0,585.0,1,319,2
15223.0,755.75,2,226,2
15224.0,322.0799999999999,2,359,2
15225.0,409.4000000000001,1,235,2
15226.0,154.41,1,311,2
15227.0,1219.4,5,127,0
15228.0,3386.71,4,170,0
15230.0,429.6,2,240,2
15232.0,612.0600000000001,2,114,0
15234.0,197.00000000000006,1,129,0
15235.0,2247.51,12,159,1
15236.0,321.04999999999995,1,299,2
15237.0,1412.3200000000002,4,79,0
15238.0,1071.99,3,60,0
15239.0,780.59,2,11,0
15240.0,1706.57,5,6,0
15241.0,1756.44,8,74,0
15243.0,316.68,1,75,0
15244.0,631.5699999999999,2,214,2
15245.0,2515.84,3,134,0
15246.0,514.15,2,239,2
15247.0,356.0,1,93,0
15249.0,6688.459999999999,13,2,1
15251.0,10484.99,11,3,1
15252.0,740.78,2,95,0
15253.0,918.1999999999998,5,1,0
15254.0,300.36000000000007,1,246,2
15255.0,890.85,1,244,2
15256.0,98.45,1,149,2
15257.0,317.15,1,341,2
15258.0,623.1600000000001,2,169,2
15260.0,1810.77,7,101,0
15261.0,254.81999999999996,1,136,0
15262.0,178.95000000000002,1,324,2
15263.0,156.50999999999996,1,107,0
15264.0,393.7400000000001,1,183,2
15265.0,1506.12,2,33,0
15266.0,119.30000000000001,1,223,2
15267.0,1717.36,5,0,0
15269.0,408.8,1,24,0
15270.0,2379.49,7,16,0
15271.0,2507.07,15,4,1
15272.0,721.94,2,58,0
15274.0,716.57,2,19,0
15275.0,615.14,1,302,2
15276.0,135.31,1,244,2
15277.0,255.89999999999998,1,47,0
15279.0,290.51,1,355,2
15280.0,113.12,1,173,2
15281.0,2332.1499999999996,9,0,0
15286.0,240.55,1,50,0
15287.0,486.69,2,23,0
15288.0,2306.5200000000004,5,44,0
15289.0,939.78,3,60,0
15290.0,7943.219999999999,18,43,1
15291.0,4668.300000000001,15,4,1
15292.0,180.94,1,202,2
15296.0,3672.8599999999997,6,35,0
15297.0,641.94,3,11,0
15298.0,4799.9,12,11,1
15299.0,4507.01,7,165,1
15300.0,496.43999999999994,1,183,2
15301.0,5070.349999999999,12,51,1
15303.0,574.02,1,291,2
15304.0,694.4000000000002,8,61,0
15306.0,1174.35,3,123,0
15307.0,205.3,1,215,2
15308.0,310.46999999999997,1,68,0
15312.0,924.85,4,76,0
15313.0,52.0,1,111,0
15314.0,327.96999999999997,1,200,2
15315.0,570.5000000000001,2,117,0
15316.0,165.0,1,327,2
15318.0,312.62,1,181,2
15319.0,204.5,1,341,2
15320.0,267.13000000000005,1,45,0
15321.0,2748.3100000000004,3,71,0
15322.0,679.68,1,86,0
15325.0,162.29000000000002,1,104,0
15326.0,311.7099999999999,1,70,0
15327.0,208.75,1,53,0
15329.0,1049.7,3,40,0
15330.0,714.9599999999999,2,61,0
15332.0,1661.06,4,485,2
15333.0,1028.56,1,209,2
15334.0,351.67,3,164,2
15335.0,173.97,1,54,0
15339.0,574.0699999999999,2,244,2
15341.0,2020.52,1,81,0
15342.0,406.09,1,305,2
15343.0,364.5,1,88,0
15344.0,563.9399999999999,3,75,0
15345.0,393.53999999999996,1,46,0
15346.0,252.42000000000002,1,39,0
15347.0,201.59999999999997,1,485,2
15348.0,158.04,1,73,0
15349.0,473.80999999999995,2,218,2
15350.0,115.65,1,697,2
15351.0,1960.11,7,13,0
15353.0,777.0200000000002,2,255,2
15355.0,277.05000000000007,2,54,0
15356.0,2766.5,10,72,1
15358.0,8347.2,22,1,1
15360.0,427.92999999999995,1,40,0
15361.0,418.9200000000001,1,362,2
15363.0,326.0,1,666,2
15364.0,913.1900000000002,2,215,2
15365.0,2314.32,7,26,0
15366.0,602.5100000000001,2,76,0
15367.0,1877.5900000000004,4,58,0
15368.0,446.94000000000005,1,22,0
15370.0,2386.05,7,30,0
15372.0,2007.4,1,138,0
15373.0,2415.9100000000003,12,19,1
15374.0,168.0,1,277,2
15376.0,1233.3599999999997,3,41,0
15379.0,3703.29,7,98,0
15380.0,1690.26,5,47,0
15381.0,596.85,2,66,0
15382.0,5955.709999999999,6,15,1
15384.0,642.41,2,170,2
15385.0,316.88,1,41,0
15386.0,394.14,1,187,2
15388.0,140.54,1,271,2
15389.0,500.0,1,173,2
15392.0,1535.53,4,1,0
15393.0,231.86,2,17,0
15394.0,2183.5400000000004,4,10,0
15395.0,107.45000000000002,1,326,2
15396.0,288.17999999999995,1,113,0
15397.0,94.0,1,290,2
15398.0,1345.5300000000002,2,17,0
15399.0,815.77,3,23,0
15400.0,716.2,5,114,0
15402.0,626.77,2,149,0
15405.0,349.1,1,279,2
15406.0,510.71000000000004,2,38,0
15407.0,1056.44,4,95,0
15408.0,267.18,1,265,2
15410.0,3450.8400000000006,8,85,1
15411.0,1358.88,4,27,0
15412.0,190.53,1,172,2
15414.0,774.9,3,10,0
15415.0,572.81,1,314,2
15416.0,3984.3199999999997,4,155,0
15417.0,508.80000000000007,1,86,0
15419.0,135.85999999999999,1,25,0
15421.0,950.36,4,0,0
15422.0,97.7,2,324,2
15423.0,43.5,1,333,2
15424.0,383.34000000000003,2,255,2
15426.0,1447.3900000000003,5,20,0
15427.0,1483.14,3,48,0
15428.0,93.78,1,16,0
15429.0,397.35,2,27,0
15432.0,171.19,1,24,0
15433.0,533.3,2,66,0
15434.0,1041.48,5,108,0
15435.0,149.29000000000002,1,23,0
15436.0,1122.5300000000002,3,13,0
15437.0,200.16,1,263,2
15438.0,156.57999999999998,1,132,0
15440.0,383.68,3,55,0
15442.0,594.0,1,220,2
15443.0,3236.9100000000003,7,13,0
15444.0,1418.2600000000002,2,9,0
15445.0,113.5,1,265,2
15447.0,155.17,1,331,2
15448.0,494.64,1,313,2
15449.0,974.5200000000001,3,27,0
15450.0,429.84,1,90,0
15452.0,538.7299999999999,3,60,0
15453.0,1388.37,7,57,0
15454.0,179.10000000000002,1,363,2
15456.0,447.22,3,341,2
15457.0,237.07,1,263,2
15458.0,161.64,1,26,0
15460.0,216.76,1,355,2
15462.0,234.6,3,144,0
15463.0,126.14,1,60,0
15464.0,1048.85,1,223,2
15465.0,7354.619999999999,18,4,1
15466.0,334.53000000000003,1,86,0
15467.0,524.88,3,10,0
15468.0,467.51,2,52,0
15469.0,538.5500000000001,2,32,0
15471.0,469.4799999999999,1,151,2
15472.0,371.5600000000001,1,114,0
15473.0,1771.2,7,0,0
15475.0,454.10999999999996,1,78,0
15478.0,1441.4199999999998,2,41,0
15480.0,905.5,1,117,0
15482.0,11054.960000000001,12,16,1
15483.0,233.81,4,267,2
15484.0,3594.3100000000004,4,19,0
15485.0,2575.0,3,90,0
15488.0,91.32000000000001,1,123,0
15489.0,1134.28,3,5,0
15491.0,3100.09,6,101,0
15492.0,659.4599999999998,2,29,0
15493.0,2001.8000000000002,5,150,0
15494.0,1299.23,2,22,0
15497.0,1262.2,2,18,0
15498.0,13316.400000000001,27,5,1
15500.0,1131.5600000000002,4,19,0
15502.0,10384.929999999998,12,16,1
15503.0,147.09,1,363,2
15504.0,52.83,1,82,0
15505.0,3610.96,5,53,0
15506.0,979.26,3,23,0
15507.0,492.36000000000007,1,172,2
15508.0,1000.2700000000001,6,226,2
15510.0,250.0,1,331,2
15511.0,909.23,5,12,0
15512.0,121.0,2,156,2
15514.0,4139.460000000001,11,13,1
15516.0,62.43,3,45,0
15517.0,267.03000000000003,1,234,2
15518.0,1942.4499999999998,8,39,0
15520.0,343.5,1,120,0
15521.0,3000.2000000000003,8,35,0
15522.0,398.84000000000003,2,88,0
15523.0,412.01,1,85,0
15524.0,440.0,1,25,0
15525.0,825.92,3,18,0
15526.0,148.44,2,182,2
15527.0,2429.7800000000007,8,19,0
15528.0,229.32999999999998,1,255,2
15529.0,3995.23,11,23,1
15530.0,1502.3500000000004,4,22,0
15531.0,2007.4399999999996,2,89,0
15532.0,1580.93,4,26,0
15533.0,807.57,3,20,0
15535.0,536.4000000000002,4,174,2
15537.0,110.92000000000002,1,164,2
15539.0,538.46,1,301,2
15540.0,213.30000000000004,1,12,0
15541.0,85.13,1,115,0
15543.0,127.86,1,289,2
15544.0,3546.7100000000005,9,2,1
15545.0,292.71999999999997,2,55,0
15547.0,4954.84,14,31,1
15549.0,1693.2599999999998,3,78,0
15550.0,575.6300000000002,4,38,0
15551.0,436.05999999999995,1,274,2
15552.0,90.12,1,188,2
15553.0,437.23,1,61,0
15554.0,217.2,1,160,2
15555.0,4805.17,16,0,1
15556.0,279.77,1,25,0
15557.0,473.65,1,29,0
15561.0,800.5899999999999,4,12,0
15562.0,134.55,1,352,2
15563.0,1400.44,4,23,0
15565.0,173.16000000000003,2,51,0
15567.0,186.01000000000002,1,19,0
15568.0,758.29,3,45,0
15569.0,1375.71,5,39,0
15570.0,4165.52,12,11,1
15571.0,650.4300000000001,4,12,0
15572.0,2552.86,7,26,0
15573.0,607.45,2,86,0
15574.0,702.25,4,178,2
15576.0,940.6700000000001,1,302,2
15577.0,258.88000000000005,3,33,0
15578.0,127.1,1,163,2
15579.0,348.59999999999997,2,303,2
15581.0,3679.9700000000003,13,32,1
15582.0,682.9100000000001,3,25,0
15584.0,725.11,4,24,0
15585.0,455.29999999999995,1,177,2
15587.0,913.6800000000001,4,31,0
15589.0,478.53,3,256,2
15592.0,388.58,1,47,0
15593.0,199.8,1,71,0
15594.0,1771.7800000000002,5,16,0
15596.0,1406.5900000000001,5,96,0
15597.0,324.57,1,243,2
15598.0,240.68,1,54,0
15599.0,761.74,2,27,0
15601.0,6776.56,14,12,1
15602.0,1297.8700000000001,9,22,0
15603.0,48.480000000000004,1,79,0
15604.0,216.39,1,53,0
15605.0,1198.23,5,31,0
15606.0,2920.16,9,2,1
15607.0,104.76,1,162,2
15608.0,1093.68,4,29,0
15609.0,298.48,1,126,0
15610.0,112.46,1,52,0
15611.0,1591.4500000000003,13,10,1
15612.0,195.15,2,91,0
15615.0,10399.74,23,11,1
15618.0,776.8510000000002,4,123,0
15619.0,336.40000000000003,1,11,0
15620.0,1553.1799999999998,3,57,0
15621.0,1293.03,4,12,0
15622.0,3709.5600000000004,9,44,1
15623.0,301.03,1,141,0
15624.0,588.13,4,117,0
15625.0,1534.26,4,104,0
15626.0,675.8000000000001,2,75,0
15628.0,2870.24,9,25,1
15630.0,1186.35,2,46,0
15632.0,3285.3100000000004,8,16,1
15634.0,243.55,1,18,0
15636.0,724.76,2,31,0
15637.0,223.36,1,53,0
15639.0,425.32,1,135,0
15640.0,12515.66,15,17,1
15641.0,1887.2,4,106,0
15643.0,664.0,3,310,2
15644.0,812.9999999999999,4,167,0
15645.0,612.01,1,19,0
15646.0,447.64,3,159,0
15648.0,657.3500000000001,2,205,2
15649.0,816.0,2,162,2
15651.0,646.3,3,261,2
15652.0,337.74,1,92,0
15653.0,877.4399999999999,2,116,0
15654.0,922.5300000000001,2,10,0
15655.0,560.6700000000001,1,67,0
15656.0,748.5,4,46,0
15657.0,30.0,1,23,0
15658.0,1024.1,5,198,2
15659.0,306.45000000000005,1,44,0
15660.0,1600.86,9,26,0
15661.0,309.8,2,223,2
15663.0,138.14,1,107,0
15664.0,386.43,1,51,0
15665.0,2242.01,2,67,0
15667.0,301.32000000000005,1,40,0
15668.0,76.32000000000001,1,188,2
15669.0,684.34,4,41,0
15670.0,173.05,1,297,2
15671.0,2657.13,7,19,0
15673.0,2881.02,4,1,0
15674.0,2446.6000000000004,5,66,0
15675.0,323.69,3,82,0
15676.0,3435.7599999999998,3,19,0
15677.0,657.23,1,50,0
15678.0,352.70000000000005,1,53,0
15679.0,781.2800000000001,4,25,0
15680.0,1333.6799999999998,3,10,0
15681.0,1426.16,5,26,0
15683.0,193.75,1,118,0
15687.0,2993.1,9,24,1
15689.0,254.1,2,2,0
15690.0,239.76,2,101,0
15691.0,136.8,1,340,2
15692.0,191.03999999999996,1,29,0
15694.0,6479.4,14,26,1
15695.0,409.98,2,267,2
15696.0,2736.46,8,80,0
15699.0,309.6499999999999,1,18,0
15700.0,696.6799999999998,2,173,2
15701.0,1542.1399999999999,4,74,0
15703.0,211.5,1,265,2
15704.0,2293.62,4,127,0
15705.0,143.10000000000002,1,202,2
15706.0,1060.56,4,76,0
15707.0,945.5799999999998,4,44,0
15708.0,3364.24,7,41,0
15709.0,133.25,1,341,2
15712.0,1072.36,5,10,0
15713.0,356.7,2,144,0
15714.0,330.87999999999994,2,12,0
15716.0,1118.81,4,146,0
15717.0,150.3,1,235,2
15719.0,5045.610000000001,13,152,1
15720.0,598.73,1,25,0
15721.0,507.08,1,12,0
15722.0,2222.56,5,109,0
15723.0,203.10000000000002,1,424,2
15724.0,218.25,2,202,2
15725.0,415.25,1,16,0
15727.0,5178.959999999999,7,9,1
15729.0,85.0,1,35,0
15730.0,1120.88,3,123,0
15732.0,294.11999999999995,2,35,0
15733.0,162.3,1,310,2
15734.0,1339.45,2,115,0
15737.0,1205.1200000000001,8,15,0
15738.0,4812.42,16,19,1
15739.0,449.12,1,244,2
15740.0,154.88000000000002,1,50,0
15743.0,784.4600000000002,4,17,0
15744.0,34.8,1,78,0
15745.0,1094.59,4,20,0
15746.0,196.88000000000002,1,135,0
15747.0,974.0399999999998,3,13,0
15748.0,149.30999999999997,1,41,0
15750.0,2465.48,8,15,0
15752.0,2637.38,7,40,0
15753.0,79.2,1,130,0
15754.0,458.57,3,52,0
